column_name,column_label,spss_file
L20q100,47.20 Czy ma Pan(i) w swoim gospodarstwie domowym takie dobra i przedmioty jak:mieszkanie lub dom (na własność),CBOS_327_08_2017.sav
q138,Ile wynoszą P. MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)? - zmienna pomocnicza,CBOS_327_08_2017.sav
q142,Ile wynoszą PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W P. GOSPODARSTWIE DOMOWYM? - zmienna pomocnicza,CBOS_327_08_2017.sav
q181,"M19_2. A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARST...",CBOS_255_08_2011.sav
q143,Ile mniej więcej wydaje Pan(i) miesięcznie na mieszkanie oraz utrzymanie dzieci korzystających z internatu lub stancji?,CBOS_137_10_2001.sav
q153,"Czy ma/mają Pan(i)/Państwo jakieś oszczędności lub inne zasoby materialne, które można spieniężyć w razie potrzeby? Czy jest(są) to: - książeczka oszczędnościowa",CBOS_137_10_2001.sav
q154,"Czy ma/mają Pan(i)/Państwo jakieś oszczędności lub inne zasoby materialne, które można spieniężyć w razie potrzeby? Czy jest(są) to: - konto bankowe terminowe w złotówkach",CBOS_137_10_2001.sav
q155,"Czy ma/mają Pan(i)/Państwo jakieś oszczędności lub inne zasoby materialne, które można spieniężyć w razie potrzeby? Czy jest(są) to: - konto bankowe a vista w złotówkach, ROR",CBOS_137_10_2001.sav
q156,"Czy ma/mają Pan(i)/Państwo jakieś oszczędności lub inne zasoby materialne, które można spieniężyć w razie potrzeby? Czy jest(są) to: - bony lokacyjne",CBOS_137_10_2001.sav
q157,"Czy ma/mają Pan(i)/Państwo jakieś oszczędności lub inne zasoby materialne, które można spieniężyć w razie potrzeby? Czy jest(są) to: - walutowe konto bankowe terminowe",CBOS_137_10_2001.sav
q158,"Czy ma/mają Pan(i)/Państwo jakieś oszczędności lub inne zasoby materialne, które można spieniężyć w razie potrzeby? Czy jest(są) to: - walutowe konto bankowe a vista",CBOS_137_10_2001.sav
q159,"Czy ma/mają Pan(i)/Państwo jakieś oszczędności lub inne zasoby materialne, które można spieniężyć w razie potrzeby? Czy jest(są) to: - akcje firm notowanych na giełdzie",CBOS_137_10_2001.sav
q160,"Czy ma/mają Pan(i)/Państwo jakieś oszczędności lub inne zasoby materialne, które można spieniężyć w razie potrzeby? Czy jest(są) to: - obligacje skarbu państwa",CBOS_137_10_2001.sav
q161,"Czy ma/mają Pan(i)/Państwo jakieś oszczędności lub inne zasoby materialne, które można spieniężyć w razie potrzeby? Czy jest(są) to: - jednostki uczestnictwa w funduszu powierniczym",CBOS_137_10_2001.sav
q162,"Czy ma/mają Pan(i)/Państwo jakieś oszczędności lub inne zasoby materialne, które można spieniężyć w razie potrzeby? Czy jest(są) to: - indywidualna polisa ubezpieczenia na życie",CBOS_137_10_2001.sav
q163,"Czy ma/mają Pan(i)/Państwo jakieś oszczędności lub inne zasoby materialne, które można spieniężyć w razie potrzeby? Czy jest(są) to: - kosztowności",CBOS_137_10_2001.sav
q164,"Czy ma/mają Pan(i)/Państwo jakieś oszczędności lub inne zasoby materialne, które można spieniężyć w razie potrzeby? Czy jest(są) to: - gotówka (w złotych) w domu",CBOS_137_10_2001.sav
q165,"Czy ma/mają Pan(i)/Państwo jakieś oszczędności lub inne zasoby materialne, które można spieniężyć w razie potrzeby? Czy jest(są) to: - waluty w domu",CBOS_137_10_2001.sav
q166,"Czy ma/mają Pan(i)/Państwo jakieś oszczędności lub inne zasoby materialne, które można spieniężyć w razie potrzeby? Czy jest(są) to: - wartościowe przedmioty np. dzieła sztuki lub inne",CBOS_137_10_2001.sav
q167,"Czy ma/mają Pan(i)/Państwo jakieś oszczędności lub inne zasoby materialne, które można spieniężyć w razie potrzeby? Czy jest(są) to: - pieniądze ulokowane w nieruchomościach",CBOS_137_10_2001.sav
q168,"Czy ma/mają Pan(i)/Państwo jakieś oszczędności lub inne zasoby materialne, które można spieniężyć w razie potrzeby? Czy jest(są) to: - pieniądze ulokowane w ziemi np. działce budowlanej",CBOS_137_10_2001.sav
q169,"Czy ma/mają Pan(i)/Państwo jakieś oszczędności lub inne zasoby materialne, które można spieniężyć w razie potrzeby? Czy jest(są) to: - inne oszczędności (jakie?",CBOS_137_10_2001.sav
q194,"A czy, niezależnie od swojej obecnej sytuacji finansowej, stara się Pan(i) na co dzień oszczędzać w ten sposób, że: - sam wykonuje Pan(i) drobne naprawy w domu, remontuje mieszkanie",CBOS_137_10_2001.sav
q198,"Czy w ciągu ostatnich 6 miesięcy zaciągnął(ęła) Pan(i) jakąś pożyczkę, kredyt lub kupił coś na raty? - Zaciągnąłe(a)m pożyczkę od rodziny, znajomych",CBOS_137_10_2001.sav
q199,"Czy w ciągu ostatnich 6 miesięcy zaciągnął(ęła) Pan(i) jakąś pożyczkę, kredyt lub kupił coś na raty? - Wziąłe(a)m pożyczkę, kredyt z zakładu pracy",CBOS_137_10_2001.sav
q200,"Czy w ciągu ostatnich 6 miesięcy zaciągnął(ęła) Pan(i) jakąś pożyczkę, kredyt lub kupił coś na raty? - Zaciągnąłe(a)m kredyt w banku",CBOS_137_10_2001.sav
q201,"Czy w ciągu ostatnich 6 miesięcy zaciągnął(ęła) Pan(i) jakąś pożyczkę, kredyt lub kupił coś na raty? - Wziąłe(a)m pożyczkę, kredyt z firmy nie będącej bankiem",CBOS_137_10_2001.sav
q202,"Czy w ciągu ostatnich 6 miesięcy zaciągnął(ęła) Pan(i) jakąś pożyczkę, kredyt lub kupił coś na raty? - Kupiłem coś na raty",CBOS_137_10_2001.sav
q204,"Na co przeznaczył(a) Pan(i) pożyczone pieniądze, kredyt lub co kupił(a) na raty? Czy na:...  - zakup żywności",CBOS_137_10_2001.sav
q205,"Na co przeznaczył(a) Pan(i) pożyczone pieniądze, kredyt lub co kupił(a) na raty? Czy na:...  - zakup ubrania [odzieży], butów",CBOS_137_10_2001.sav
q206,"Na co przeznaczył(a) Pan(i) pożyczone pieniądze, kredyt lub co kupił(a) na raty? Czy na:...  - zakup mebli",CBOS_137_10_2001.sav
q207,"Na co przeznaczył(a) Pan(i) pożyczone pieniądze, kredyt lub co kupił(a) na raty? Czy na:...  - zakup sprzętu gospodarstwa domowego: pralki, lodówki itp.",CBOS_137_10_2001.sav
q208,"Na co przeznaczył(a) Pan(i) pożyczone pieniądze, kredyt lub co kupił(a) na raty? Czy na:...  - opłaty za mieszkanie, dom, gaz, elektryczność, telefon itp.",CBOS_137_10_2001.sav
q209,"Na co przeznaczył(a) Pan(i) pożyczone pieniądze, kredyt lub co kupił(a) na raty? Czy na:...  - wydatki związane z leczeniem",CBOS_137_10_2001.sav
q210,"Na co przeznaczył(a) Pan(i) pożyczone pieniądze, kredyt lub co kupił(a) na raty? Czy na:...  - wydatki związane z nauką szkolną, kształceniem",CBOS_137_10_2001.sav
q211,"Na co przeznaczył(a) Pan(i) pożyczone pieniądze, kredyt lub co kupił(a) na raty? Czy na:...  - wydatki związane z życiem kulturalnym (zakup książek, czasopism, biletów do teatru, na koncert)",CBOS_137_10_2001.sav
q212,"Na co przeznaczył(a) Pan(i) pożyczone pieniądze, kredyt lub co kupił(a) na raty? Czy na:...  - wydatki na rozrywki, przyjemności",CBOS_137_10_2001.sav
q213,"Na co przeznaczył(a) Pan(i) pożyczone pieniądze, kredyt lub co kupił(a) na raty? Czy na:...  - zakup sprzętu telewizyjnego, magnetowidu, kamery",CBOS_137_10_2001.sav
q214,"Na co przeznaczył(a) Pan(i) pożyczone pieniądze, kredyt lub co kupił(a) na raty? Czy na:...  - zakup sprzętu do słuchania muzyki",CBOS_137_10_2001.sav
q215,"Na co przeznaczył(a) Pan(i) pożyczone pieniądze, kredyt lub co kupił(a) na raty? Czy na:...  - zakup sprzętu komputerowego, drukarki",CBOS_137_10_2001.sav
q216,"Na co przeznaczył(a) Pan(i) pożyczone pieniądze, kredyt lub co kupił(a) na raty? Czy na:...  - wyjazd na urlop, wakacje",CBOS_137_10_2001.sav
q217,"Na co przeznaczył(a) Pan(i) pożyczone pieniądze, kredyt lub co kupił(a) na raty? Czy na:...  - koszty rodzinnych uroczystości i wydarzeń",CBOS_137_10_2001.sav
q218,"Na co przeznaczył(a) Pan(i) pożyczone pieniądze, kredyt lub co kupił(a) na raty? Czy na:...  - zakup samochodu",CBOS_137_10_2001.sav
q219,"Na co przeznaczył(a) Pan(i) pożyczone pieniądze, kredyt lub co kupił(a) na raty? Czy na:...  - zakup mieszkania, domu",CBOS_137_10_2001.sav
q220,"Na co przeznaczył(a) Pan(i) pożyczone pieniądze, kredyt lub co kupił(a) na raty? Czy na:...  - zakup działki budowlanej, rekreacyjnej",CBOS_137_10_2001.sav
q221,"Na co przeznaczył(a) Pan(i) pożyczone pieniądze, kredyt lub co kupił(a) na raty? Czy na:...  - na inne cele",CBOS_137_10_2001.sav
q222,"Na co przeznaczył(a) Pan(i) pożyczone pieniądze, kredyt lub co kupił(a) na raty? Czy na:... na inne cele, jakie?",CBOS_137_10_2001.sav
q224,"Jak Pan(i) sądzi, czy w tym miesiącu, tzn. w październiku dochody uzyskane w Pana(i) gospodarstwie domowym, wystarczą czy też nie wystarczą na bieżące potrzeby Pana(i) rodziny?",CBOS_137_10_2001.sav
q103,"32. Czy, Pana(i) zdaniem, ….. w wyniku realizacji programu Balcerowicza: - Zarobki i dochody ludności",CBOS_8_09_1990.sav
q123,37. Proszę każde z poniższych stwierdzeń ocenić na skali: - Akcje prywatyzowanych przedsiębiorstw państwowych powinny być sprzedawane zawsze najpierw ich pracownikom,CBOS_8_09_1990.sav
q166,Ile wynoszą P. MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)? - zmienna pomocnicza,CBOS_324_05_2017.sav
DochOs,MIESIĘCZNE DOCHODY NETTO respondenta,CBOS_324_05_2017.sav
q170,Ile wynoszą PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W P. GOSPODARSTWIE DOMOWYM? - zmienna pomocnicza,CBOS_324_05_2017.sav
DochPC,PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W P. GOSPODARSTWIE DOMOWYM,CBOS_324_05_2017.sav
q111i6org,63. Z czego przede wszystkim utrzymuje się Pan(i) obecnie? Proszę wskazać nie więcej niż trzy możliwości - Z oszczędności,CBOS_299_04_2015.sav
P45D,"A co Pan(i) robi w tym celu? Czy: D) inwestuje Pan(i) na własną rękę w papiery wartościowe (akcje, obligacje)",CBOS_209_10_2007.sav
P45E,A co Pan(i) robi w tym celu? Czy: E) inwestuje Pan(i) na własną rękę w nieruchomości lub przedmioty wartościowe,CBOS_209_10_2007.sav
P46_4,"Jak Pan(i) sądzi, z czego będzie się Pan(i) utrzymywał(a), gdy osiągnie Pan(i) wiek emerytalny? Czy będzie/jest to: 04) korzystanie z oszczędności",CBOS_209_10_2007.sav
P46_6,"Jak Pan(i) sądzi, z czego będzie się Pan(i) utrzymywał(a), gdy osiągnie Pan(i) wiek emerytalny? Czy będzie/jest to: 06) dochód z tego, co Pan(i) posiada (np. dochody z inwestycji, lokat, wynajmu lokalu, domu)",CBOS_209_10_2007.sav
P30_D,Czy zgadza się Pan(i) czy też nie zgadza z następującymi stwierdzeniami? … D) Dochody i bogactwo powinny być bardziej równomiernie rozdzielone pomiędzy pracujących,CBOS_205_06_2007.sav
P51_A_28,"Które z dóbr i przedmiotów znajdują się w posiadaniu Pana(i) gosp. domowego, a które z nich chcieliby Państwo mieć? 28) Samochód osobowy",CBOS_205_06_2007.sav
P51_B_22,"[Jeśli respondent posiada dane dobro] Proszę powiedzieć, ile sztuk?  22) Dom mieszkalny",CBOS_205_06_2007.sav
P51_B_28,"[Jeśli respondent posiada dane dobro] Proszę powiedzieć, ile sztuk?  28) Samochód osobowy",CBOS_205_06_2007.sav
P51_B_29,"[Jeśli respondent posiada dane dobro] Proszę powiedzieć, ile sztuk?  29) Mieszkanie własnościowe, stanowiące własność",CBOS_205_06_2007.sav
q127,M3b. Ile wynoszą P. MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)? - zmienna pomocnicza,CBOS_331_12_2017.sav
q130,Ile wynoszą PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARSTWIE DOMOWYM?,CBOS_331_12_2017.sav
q131,M5b. Ile wynoszą PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W P. GOSPODARSTWIE DOMOWYM? - zmienna pomocnicza,CBOS_331_12_2017.sav
P36,W jaki sposób rozliczał(a) Pan(i) swoje dochody osobiste za rok 2007?,CBOS_216_05_2008.sav
P42,Według którego progu podatkowego rozliczał(a) Pan(i)/rozliczali Państwo swoje dochody osobiste za rok 2007? Czy:,CBOS_216_05_2008.sav
q162,"46. Ile, według Pana(i), powinny wynosić miesięczne dochody na jedną osobę w Pana(i) rodzinie, aby można było (w tys. zł): - żyć dostatnio, bez problemów finansowych",CBOS_31_01_1993.sav
q163,"46. Ile, według Pana(i), powinny wynosić miesięczne dochody na jedną osobę w Pana(i) rodzinie, aby można było (w tys. zł): - żyć na średnim poziomie",CBOS_31_01_1993.sav
q164,"46. Ile, według Pana(i), powinny wynosić miesięczne dochody na jedną osobę w Pana(i) rodzinie, aby można było (w tys. zł): - zaspokajać jedynie podstawowe potrzeby",CBOS_31_01_1993.sav
q167,48. Czy w ciągu ostatniego roku miał(a) Pan(i) jakieś trudności w uiszczaniu opłat za: ... : - mieszkanie/dom,CBOS_31_01_1993.sav
q64s9,"Jak opisał(a)by Pan(i) osobę ubogą, biedną? Czy, Pana(i) zdaniem, osoba uboga, biedna to ktoś, kto:  ...  ? - nie ma oszczędności",CBOS_262_03_2012.sav
q78i6,Z czego przede wszystkim utrzymuje się Pan(i) obecnie? -Z oszczędności,CBOS_262_03_2012.sav
q56,Czy zamierza Pan(i) kupić akcje któregoś z prywatyzowanych przedsiębiorstw?,CBOS_11_12_1990.sav
q217,Do której grupy dochodowej można zaliczyć miesięczne dochody netto głównego żywiciela rodziny?,CBOS_11_12_1990.sav
q102,"31. Ile, według Pan(i), powinny wynosić miesięczne dochody Pana(i) rodziny, aby można było (w tys. zł) : - Żyć dostatnio, bez problemów finansowych",CBOS_22_11_1991.sav
q103,"31. Ile, według Pan(i), powinny wynosić miesięczne dochody Pana(i) rodziny, aby można było (w tys. zł) : - Żyć na średnim poziomie",CBOS_22_11_1991.sav
q104,"31. Ile, według Pan(i), powinny wynosić miesięczne dochody Pana(i) rodziny, aby można było (w tys. zł) : - Zaspakajać jedynie podstawowe potrzeby",CBOS_22_11_1991.sav
q157,"Proszę powiedzieć do której grupy dochodowej można zaliczyć Pana(i) miesięczne dochody netto. Jeżeli P. nie pracuje, to proszę podać dochód głównego żywiciela rodziny",CBOS_22_11_1991.sav
q422,Czy mają Państwo ... : - Samochód osobowy,CBOS_65_10_1995.sav
q442,Czy mają Państwo ... : - Mieszkanie lub dom do wynajmowania,CBOS_65_10_1995.sav
P39,A czy swoje dochody osobiste za rok 2006 rozliczał(a) Pan(i):,CBOS_204_05_2007.sav
P45,Według którego progu podatkowego rozlicza Pan(i) swoje dochody osobiste za rok 2006?,CBOS_204_05_2007.sav
q168,"49. Gdyby akcje dużego, polskiego przedsiębiorstwa chcieli kupić ….., to jaką ich część rząd powinien udostępnić do sprzedaży? - Amerykanie",CBOS_10_11_1990.sav
q169,"49. Gdyby akcje dużego, polskiego przedsiębiorstwa chcieli kupić ….., to jaką ich część rząd powinien udostępnić do sprzedaży? - Niemcy",CBOS_10_11_1990.sav
q170,"49. Gdyby akcje dużego, polskiego przedsiębiorstwa chcieli kupić ….., to jaką ich część rząd powinien udostępnić do sprzedaży? - Francuzi",CBOS_10_11_1990.sav
q171,"49. Gdyby akcje dużego, polskiego przedsiębiorstwa chcieli kupić ….., to jaką ich część rząd powinien udostępnić do sprzedaży? - Rosjanie",CBOS_10_11_1990.sav
q172,"49. Gdyby akcje dużego, polskiego przedsiębiorstwa chcieli kupić ….., to jaką ich część rząd powinien udostępnić do sprzedaży? - Żydzi",CBOS_10_11_1990.sav
q173,"49. Gdyby akcje dużego, polskiego przedsiębiorstwa chcieli kupić ….., to jaką ich część rząd powinien udostępnić do sprzedaży? - Anglicy",CBOS_10_11_1990.sav
q174,"49. Gdyby akcje dużego, polskiego przedsiębiorstwa chcieli kupić ….., to jaką ich część rząd powinien udostępnić do sprzedaży? - Japończycy",CBOS_10_11_1990.sav
q176,50a. Czy kupując akcje kierował(ała)by się Pan(i):,CBOS_10_11_1990.sav
q177,"50b. Proszę powiedzieć, z jakich powodów nie jest Pan(i) zainteresowany(a) kupieniem akcji? - Nie mam wystarczających oszczędności",CBOS_10_11_1990.sav
q179,"50b. Proszę powiedzieć, z jakich powodów nie jest Pan(i) zainteresowany(a) kupieniem akcji? - Akcje polskich przedsiębiorstw bardzo długo nie będą przynosić zysków",CBOS_10_11_1990.sav
q182,"50b. Proszę powiedzieć, z jakich powodów nie jest Pan(i) zainteresowany(a) kupieniem akcji? - Nie umiałbym ocenić sytuacji przedsiębiorstwa sprzedającego akcje",CBOS_10_11_1990.sav
q183,"50b. Proszę powiedzieć, z jakich powodów nie jest Pan(i) zainteresowany(a) kupieniem akcji? - Akcje są dla ludzi posiadających dużo pieniędzy",CBOS_10_11_1990.sav
q201,Do której grupy dochodowej można zaliczyć miesięczne dochody netto głównego żywiciela rodziny?,CBOS_10_11_1990.sav
q145,M3b. Ile wynoszą P. MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ)? - zmienna pomocnicza,CBOS_330_11_2017.sav
q148,Ile wynoszą PRZECIĘTNE MIESIĘCZNE DOCHODY NETTO (NA RĘKĘ) PRZYPADAJĄCE NA JEDNĄ OSOBĘ W PANA(I) GOSPODARSTWIE DOMOWYM?,CBOS_330_11_2017.sav
q82i6,45. Z czego przede wszystkim utrzymuje się Pan(i) obecnie: Z oszczędności,CBOS_310_03_2016.sav
q94,"Z powodu kryzysu sytuacja budżetu państwa jest trudna. Czy, Pana(i) zdaniem, rząd Donalda Tuska szukając oszczędności powinien ograniczać wydatki na siły zbrojne:",CBOS_232_09_2009.sav
q118,"Ile wynoszą Pana(i) miesięczne dochody NETTO (na rękę)? Proszę wziąć pod uwagę Pana(i) dochody z pracy głównej wraz z premiami, nagrodami, dodatkami, dochody z prac dodatkowych, także dorywczych, renty i emerytury, stypendia oraz inne dodatkowe do...",CBOS_232_09_2009.sav
q120,"M14_D. A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się Pana(i) miesięcznie dochody netto?",CBOS_232_09_2009.sav
q123,"M15_D. A czy mógłby(mogłaby) Pan(i) podać przybliżone dochody? Proszę spojrzeć na ekran. Czy mógłby(mogłaby) Pan(i) wskazać, w którym przedziale mieszczą się przeciętne miesięczne dochody NETTO przypadające na jedną osobę w Pana(i) gospodarstwie domowy...",CBOS_232_09_2009.sav
q122,Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku? - Pieczywo,CBOS_170_07_2004.sav
q123,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku? - Makaron, mąka, kasza i inne wyroby mączne",CBOS_170_07_2004.sav
q124,Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku? - Mięso i wędliny,CBOS_170_07_2004.sav
q125,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku? - Nabiał (mleko, masło, sery, jajka)",CBOS_170_07_2004.sav
q126,Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku? - Cukier i wyroby cukiernicze,CBOS_170_07_2004.sav
q127,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku? - Tłuszcze roślinne (np. margaryna, olej, oliwa)",CBOS_170_07_2004.sav
q128,Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku? - Świeże warzywa i owoce,CBOS_170_07_2004.sav
q129,Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku? - Przetwory warzywne i owocowe,CBOS_170_07_2004.sav
q130,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku? - Napoje alkoholowe (wódka, wino, piwo)",CBOS_170_07_2004.sav
q131,Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku? - Kawa i herbata,CBOS_170_07_2004.sav
q132,Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku? - Benzyna lub olej napędowy,CBOS_170_07_2004.sav
q133,Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku? - Środki higieny,CBOS_170_07_2004.sav
q134,Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku? - Lekarstwa,CBOS_170_07_2004.sav
q135,"Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku? - Gazety, czasopisma, książki",CBOS_170_07_2004.sav
q136,Czy dla oszczędności lub z powodu wyższych cen musiał(a) Pan(i) w ciągu ostatnich 30 dni kupować któryś z wymienionych produktów tańszego gatunku? - Papierosy,CBOS_170_07_2004.sav
q109,"32. Ile, według Pana(i), powinny wynosić miesięczne dochody na jedną osobę w Pana(i)  rodzinie, aby można było: - zapewnić utrzymanie na podstawowym poziomie",CBOS_113_10_1999.sav
q110,"32. Ile, według Pana(i), powinny wynosić miesięczne dochody na jedną osobę w Pana(i)  rodzinie, aby można było: - zapewnić właściwy, ""przyzwoity"" poziom życia",CBOS_113_10_1999.sav
q111,Czy w ciągu ostatniego roku miał(a) Pan(i) jakieś trudności w uiszczaniu opłat za :.  - mieszkanie/dom,CBOS_113_10_1999.sav
q115,"Czy ma/mają  Pan(i)/Państwo jakieś oszczędności (lub inne zasoby materialne, które można spieniężyć w razie potrzeby)? - książeczka oszczędnościowa",CBOS_113_10_1999.sav
q116,"Czy ma/mają  Pan(i)/Państwo jakieś oszczędności (lub inne zasoby materialne, które można spieniężyć w razie potrzeby)? - konto bankowe terminowe w złotówkach",CBOS_113_10_1999.sav
q117,"Czy ma/mają  Pan(i)/Państwo jakieś oszczędności (lub inne zasoby materialne, które można spieniężyć w razie potrzeby)? - konto bankowe a vista (płatne na każde żądanie) w złotówkach",CBOS_113_10_1999.sav
q118,"Czy ma/mają  Pan(i)/Państwo jakieś oszczędności (lub inne zasoby materialne, które można spieniężyć w razie potrzeby)? - bony lokacyjne",CBOS_113_10_1999.sav
q119,"Czy ma/mają  Pan(i)/Państwo jakieś oszczędności (lub inne zasoby materialne, które można spieniężyć w razie potrzeby)? - walutowe konto bankowe terminowe",CBOS_113_10_1999.sav
q120,"Czy ma/mają  Pan(i)/Państwo jakieś oszczędności (lub inne zasoby materialne, które można spieniężyć w razie potrzeby)? - walutowe konto bankowe a vista",CBOS_113_10_1999.sav
q121,"Czy ma/mają  Pan(i)/Państwo jakieś oszczędności (lub inne zasoby materialne, które można spieniężyć w razie potrzeby)? - akcje firm notowanych na giełdzie",CBOS_113_10_1999.sav
q123,"Czy ma/mają  Pan(i)/Państwo jakieś oszczędności (lub inne zasoby materialne, które można spieniężyć w razie potrzeby)? - jednostki uczestnictwa w funduszu powierniczym",CBOS_113_10_1999.sav
q124,"Czy ma/mają  Pan(i)/Państwo jakieś oszczędności (lub inne zasoby materialne, które można spieniężyć w razie potrzeby)? - indywidualna polisa ubezpieczenia na życie, np. PZU-Życie, Amplico Life, Commercial Union",CBOS_113_10_1999.sav
q125,"Czy ma/mają  Pan(i)/Państwo jakieś oszczędności (lub inne zasoby materialne, które można spieniężyć w razie potrzeby)? - kosztowności",CBOS_113_10_1999.sav
q127,"Czy ma/mają  Pan(i)/Państwo jakieś oszczędności (lub inne zasoby materialne, które można spieniężyć w razie potrzeby)? - waluty w domu",CBOS_113_10_1999.sav
q128,"Czy ma/mają  Pan(i)/Państwo jakieś oszczędności (lub inne zasoby materialne, które można spieniężyć w razie potrzeby)? - wartościowe przedmioty, które w razie potrzeby można spieniężyć, np. dzieła sztuki lub inne",CBOS_113_10_1999.sav
q129,"Czy ma/mają  Pan(i)/Państwo jakieś oszczędności (lub inne zasoby materialne, które można spieniężyć w razie potrzeby)? - pieniądze ulokowane w nieruchomościach, mieszkaniach, które w razie potrzeby można sprzedać",CBOS_113_10_1999.sav
q130,"Czy ma/mają  Pan(i)/Państwo jakieś oszczędności (lub inne zasoby materialne, które można spieniężyć w razie potrzeby)? - pieniądze ulokowane w ziemi (działce budowlanej, rekreacyjnej itp.), które w razie potrzeby można sprzedać",CBOS_113_10_1999.sav
q131,"Czy ma/mają  Pan(i)/Państwo jakieś oszczędności (lub inne zasoby materialne, które można spieniężyć w razie potrzeby)? - inne oszczędności",CBOS_113_10_1999.sav
q136,"Czy w ciągu ostatnich 6 miesięcy zaciągnął(ęła) Pan(i) jakąś pożyczkę, kredyt lub kupił coś na raty? - Zaciągnąłe(a)m pożyczkę od rodziny, przyjaciół, znajomych, sąsiadów",CBOS_113_10_1999.sav
q137,"Czy w ciągu ostatnich 6 miesięcy zaciągnął(ęła) Pan(i) jakąś pożyczkę, kredyt lub kupił coś na raty? - Wziąłe(a)m pożyczkę, kredyt z zakładu pracy",CBOS_113_10_1999.sav
q138,"Czy w ciągu ostatnich 6 miesięcy zaciągnął(ęła) Pan(i) jakąś pożyczkę, kredyt lub kupił coś na raty? - Zaciągnąłe(a)m kredyt w banku",CBOS_113_10_1999.sav
q139,"Czy w ciągu ostatnich 6 miesięcy zaciągnął(ęła) Pan(i) jakąś pożyczkę, kredyt lub kupił coś na raty? - Kupiłem coś na raty",CBOS_113_10_1999.sav
q141,"41. Na co przeznaczył(a) Pan(i) pożyczone pieniądze, kredyt lub co kupił(a) na raty? Czy na:...  - zakup żywności",CBOS_113_10_1999.sav
q142,"41. Na co przeznaczył(a) Pan(i) pożyczone pieniądze, kredyt lub co kupił(a) na raty? Czy na:...  - zakup ubrania [odzieży], butów",CBOS_113_10_1999.sav
q143,"41. Na co przeznaczył(a) Pan(i) pożyczone pieniądze, kredyt lub co kupił(a) na raty? Czy na:...  - zakup mebli",CBOS_113_10_1999.sav
